source	pathway_id	pathway_name	bg_eligible_genes
Reactome	R-HSA-9759476	Regulation of Homotypic Cell-Cell Adhesion	133
Reactome	R-HSA-975956	Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)	55
Reactome	R-HSA-975957	Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)	72
Reactome	R-HSA-9759774	Diseases of mitochondrial beta oxidation	2
Reactome	R-HSA-9759785	Diseases of propionyl-CoA catabolism	2
Reactome	R-HSA-9759811	Regulation of CDH11 mRNA translation by microRNAs	9
Reactome	R-HSA-9761174	Formation of intermediate mesoderm	5
Reactome	R-HSA-9762114	GSK3B and BTRC:CUL1-mediated-degradation of NFE2L2	37
Reactome	R-HSA-9762292	Regulation of CDH11 function	10
Reactome	R-HSA-9762293	Regulation of CDH11 gene transcription	7
Reactome	R-HSA-9763198	Impaired BRCA2 binding to SEM1 (DSS1)	2
Reactome	R-HSA-9764260	Regulation of Expression and Function of Type II Classical Cadherins	27
Reactome	R-HSA-9764265	Regulation of CDH1 Expression and Function	120
Reactome	R-HSA-9764274	Regulation of Expression and Function of Type I Classical Cadherins	120
Reactome	R-HSA-9764302	Regulation of CDH19 Expression and Function	7
Reactome	R-HSA-9764560	Regulation of CDH1 Gene Transcription	40
Reactome	R-HSA-9764561	Regulation of CDH1 Function	49
Reactome	R-HSA-9764562	Regulation of CDH1 mRNA translation by microRNAs	10
Reactome	R-HSA-9764725	Negative Regulation of CDH1 Gene Transcription	31
Reactome	R-HSA-9764790	Positive Regulation of CDH1 Gene Transcription	11
Reactome	R-HSA-9766229	Degradation of CDH1	45
Reactome	R-HSA-9768727	Regulation of CDH1 posttranslational processing and trafficking to plasma membrane	26
Reactome	R-HSA-9768759	Regulation of NPAS4 gene expression	13
Reactome	R-HSA-9768777	Regulation of NPAS4 gene transcription	5
Reactome	R-HSA-9768778	Regulation of NPAS4 mRNA translation	9
Reactome	R-HSA-9768919	NPAS4 regulates expression of target genes	20
Reactome	R-HSA-9769726	Defects of Coagulation cascade	10
Reactome	R-HSA-9769733	Fibrin formation	5
Reactome	R-HSA-9769735	Initiation of coagulation cascade	17
Reactome	R-HSA-9769739	Regulation of clotting cascade	29
Reactome	R-HSA-9769740	Coagulation pathway	32
Reactome	R-HSA-9769743	Amplification and propagation of coagulation cascade	8
Reactome	R-HSA-9770562	mRNA Polyadenylation	114
Reactome	R-HSA-977068	Termination of O-glycan biosynthesis	8
Reactome	R-HSA-977225	Amyloid fiber formation	36
Reactome	R-HSA-9772572	Early SARS-CoV-2 Infection Events	28
Reactome	R-HSA-9772573	Late SARS-CoV-2 Infection Events	66
Reactome	R-HSA-9772755	Formation of WDR5-containing histone-modifying complexes	37
Reactome	R-HSA-977347	Serine metabolism	9
Reactome	R-HSA-977443	GABA receptor activation	50
Reactome	R-HSA-977444	GABA B receptor activation	36
Reactome	R-HSA-977606	Regulation of Complement cascade	13
Reactome	R-HSA-9793242	SUMOylation of nuclear envelope proteins	3
Reactome	R-HSA-9793380	Formation of paraxial mesoderm	46
Reactome	R-HSA-9793528	Ciprofloxacin ADME	1
Reactome	R-HSA-9796292	Formation of axial mesoderm	10
Reactome	R-HSA-9816359	Maternal to zygotic transition (MZT)	50
Reactome	R-HSA-9818025	NFE2L2 regulating TCA cycle genes	3
Reactome	R-HSA-9818026	NFE2L2 regulating inflammation associated genes	4
Reactome	R-HSA-9818027	NFE2L2 regulating anti-oxidant/detoxification enzymes	18
Reactome	R-HSA-9818028	NFE2L2 regulates pentose phosphate pathway genes	7
Reactome	R-HSA-9818030	NFE2L2 regulating tumorigenic genes	10
Reactome	R-HSA-9818032	NFE2L2 regulating MDR associated enzymes	6
Reactome	R-HSA-9818035	NFE2L2 regulating ER-stress associated genes	5
Reactome	R-HSA-9818564	Epigenetic regulation of gene expression by MLL3 and MLL4 complexes	64
Reactome	R-HSA-9818749	Regulation of NFE2L2 gene expression	8
Reactome	R-HSA-9819196	Zygotic genome activation (ZGA)	6
Reactome	R-HSA-9820448	Developmental Cell Lineages of the Exocrine Pancreas	24
Reactome	R-HSA-9820841	M-decay: degradation of maternal mRNAs by maternally stored factors	32
Reactome	R-HSA-9820865	Z-decay: degradation of maternal mRNAs by zygotically expressed factors	10
Reactome	R-HSA-9820952	Respiratory Syncytial Virus Infection Pathway	89
Reactome	R-HSA-9820960	Respiratory syncytial virus (RSV) attachment and entry	21
Reactome	R-HSA-9820962	Assembly and release of respiratory syncytial virus (RSV) virions	2
Reactome	R-HSA-9820965	Respiratory syncytial virus (RSV) genome replication, transcription and translation	14
Reactome	R-HSA-9821002	Chromatin modifications during the maternal to zygotic transition (MZT)	10
Reactome	R-HSA-9821993	Replacement of protamines by nucleosomes in the male pronucleus	4
Reactome	R-HSA-9823587	Defects of platelet adhesion to exposed collagen	4
Reactome	R-HSA-9823730	Formation of definitive endoderm	9
Reactome	R-HSA-9823739	Formation of the anterior neural plate	9
Reactome	R-HSA-9824272	Somitogenesis	35
Reactome	R-HSA-9824439	Bacterial Infection Pathways	88
Reactome	R-HSA-9824443	Parasitic Infection Pathways	130
Reactome	R-HSA-9824446	Viral Infection Pathways	760
Reactome	R-HSA-9824585	Regulation of MITF-M-dependent genes involved in pigmentation	33
Reactome	R-HSA-9824594	Regulation of MITF-M-dependent genes involved in apoptosis	15
Reactome	R-HSA-9824856	Defective regulation of TLR7 by endogenous ligand	1
Reactome	R-HSA-9824878	Regulation of TBK1, IKKε (IKBKE)-mediated activation of IRF3, IRF7	12
Reactome	R-HSA-9825892	Regulation of MITF-M-dependent genes involved in cell cycle and proliferation	15
Reactome	R-HSA-9825895	Regulation of MITF-M-dependent genes involved in DNA replication, damage repair and senescence	5
Reactome	R-HSA-982772	Growth hormone receptor signaling	20
Reactome	R-HSA-9827857	Specification of primordial germ cells	5
Reactome	R-HSA-9828211	Regulation of TBK1, IKKε-mediated activation of IRF3, IRF7 upon TLR3 ligation	11
Reactome	R-HSA-9828642	Respiratory syncytial virus genome transcription	1
Reactome	R-HSA-9828806	Maturation of hRSV A proteins	11
Reactome	R-HSA-9830364	Formation of the nephric duct	11
Reactome	R-HSA-9830369	Kidney development	27
Reactome	R-HSA-9830674	Formation of the ureteric bud	13
Reactome	R-HSA-983168	Antigen processing: Ubiquitination & Proteasome degradation	246
Reactome	R-HSA-983169	Class I MHC mediated antigen processing & presentation	295
Reactome	R-HSA-983170	Antigen Presentation: Folding, assembly and peptide loading of class I MHC	17
Reactome	R-HSA-983189	Kinesins	39
Reactome	R-HSA-9831926	Nephron development	6
Reactome	R-HSA-983231	Factors involved in megakaryocyte development and platelet production	103
Reactome	R-HSA-9832991	Formation of the posterior neural plate	7
Reactome	R-HSA-9833109	Evasion by RSV of host interferon responses	18
Reactome	R-HSA-9833110	RSV-host interactions	69
Reactome	R-HSA-9833482	PKR-mediated signaling	56
Reactome	R-HSA-9833576	CDH11 homotypic and heterotypic interactions	7
Reactome	R-HSA-9834752	Respiratory syncytial virus genome replication	2
Reactome	R-HSA-9834899	Specification of the neural plate border	7
Reactome	R-HSA-9836573	Mitochondrial RNA degradation	22
Reactome	R-HSA-983695	Antigen activates B Cell Receptor (BCR) leading to generation of second messengers	24
Reactome	R-HSA-983705	Signaling by the B Cell Receptor (BCR)	82
Reactome	R-HSA-9837092	FASTK family proteins regulate processing and stability of mitochondrial RNAs	16
Reactome	R-HSA-983712	Ion channel transport	128
Reactome	R-HSA-9837999	Mitochondrial protein degradation	84
Reactome	R-HSA-9839373	Signaling by TGFBR3	39
Reactome	R-HSA-9839383	TGFBR3 PTM regulation	9
Reactome	R-HSA-9839389	TGFBR3 regulates TGF-beta signaling	8
Reactome	R-HSA-9839394	TGFBR3 expression	20
Reactome	R-HSA-9839397	TGFBR3 regulates FGF2 signaling	3
Reactome	R-HSA-9839406	TGFBR3 regulates activin signaling	4
Reactome	R-HSA-9839923	Dengue Virus Infection	277
Reactome	R-HSA-9840309	Glycosphingolipid biosynthesis	15
Reactome	R-HSA-9840310	Glycosphingolipid catabolism	23
Reactome	R-HSA-9840373	Cellular response to mitochondrial stress	8
Reactome	R-HSA-9841251	Mitochondrial unfolded protein response (UPRmt)	13
Reactome	R-HSA-9841922	MLL4 and MLL3 complexes regulate expression of PPARG target genes in adipogenesis and hepatic steatosis	64
Reactome	R-HSA-9842640	Signaling by LTK in cancer	7
Reactome	R-HSA-9842663	Signaling by LTK	10
Reactome	R-HSA-9842860	Regulation of endogenous retroelements	51
Reactome	R-HSA-9843743	Transcriptional regulation of brown and beige adipocyte differentiation	26
Reactome	R-HSA-9843745	Adipogenesis	89
Reactome	R-HSA-9843940	Regulation of endogenous retroelements by KRAB-ZFP proteins	23
Reactome	R-HSA-9843970	Regulation of endogenous retroelements by the Human Silencing Hub (HUSH) complex	12
Reactome	R-HSA-9844594	Transcriptional regulation of brown and beige adipocyte differentiation by EBF2	26
Reactome	R-HSA-9845323	Regulation of endogenous retroelements by Piwi-interacting RNAs (piRNAs)	35
Reactome	R-HSA-9845576	Glycosphingolipid transport	8
Reactome	R-HSA-9845614	Sphingolipid catabolism	9
Reactome	R-HSA-9845619	Enhanced cleavage of VWF variant by ADAMTS13	3
Reactome	R-HSA-9845620	Enhanced binding of GP1BA variant to VWF multimer:collagen	4
Reactome	R-HSA-9845621	Defective VWF cleavage by ADAMTS13 variant	3
Reactome	R-HSA-9845622	Defective VWF binding to collagen type I	3
Reactome	R-HSA-9846298	Defective binding of VWF variant to GPIb:IX:V	4
Reactome	R-HSA-9851151	MDK and PTN in ALK signaling	4
Reactome	R-HSA-9851695	Epigenetic regulation of adipogenesis genes by MLL3 and MLL4 complexes	64
Reactome	R-HSA-9853506	OGDH complex synthesizes succinyl-CoA from 2-OG	3
Reactome	R-HSA-9853846	Defective ANO6 does not expose PS, PE on the platelet membrane	1
Reactome	R-HSA-9854311	Maturation of TCA enzymes and regulation of TCA cycle	16
Reactome	R-HSA-9854907	Regulation of MITF-M dependent genes involved in metabolism	3
Reactome	R-HSA-9854909	Regulation of MITF-M dependent genes involved in invasion	3
Reactome	R-HSA-9855142	Cellular responses to mechanical stimuli	94
Reactome	R-HSA-9855719	Regulation of FXIIa and plasma kallikrein activity	4
Reactome	R-HSA-9856530	High laminar flow shear stress activates signaling by PIEZO1 and PECAM1:CDH5:KDR in endothelial cells	60
Reactome	R-HSA-9856532	Mechanical load activates signaling by PIEZO1 and integrins in osteocytes	17
Reactome	R-HSA-9856649	Transcriptional and post-translational regulation of MITF-M expression and activity	49
Reactome	R-HSA-9856651	MITF-M-dependent gene expression	89
Reactome	R-HSA-9856872	Malate-aspartate shuttle	8
Reactome	R-HSA-9857377	Regulation of MITF-M-dependent genes involved in lysosome biogenesis and autophagy	16
Reactome	R-HSA-9857492	Protein lipoylation	9
Reactome	R-HSA-9858328	OADH complex synthesizes glutaryl-CoA from 2-OA	3
Reactome	R-HSA-9859138	BCKDH synthesizes BCAA-CoA from KIC, KMVA, KIV	4
Reactome	R-HSA-9860276	SLC15A4:TASL-dependent IRF5 activation	5
Reactome	R-HSA-9860927	Turbulent (oscillatory, disturbed) flow shear stress activates signaling by PIEZO1 and integrins in endothelial cells	29
Reactome	R-HSA-9860931	Response of endothelial cells to shear stress	84
Reactome	R-HSA-9861559	PDH complex synthesizes acetyl-CoA from PYR	5
Reactome	R-HSA-9861718	Regulation of pyruvate metabolism	31
Reactome	R-HSA-9864848	Complex IV assembly	39
Reactome	R-HSA-9865113	Loss-of-function mutations in DBT cause MSUD2	4
Reactome	R-HSA-9865114	Maple Syrup Urine Disease	5
Reactome	R-HSA-9865118	Diseases of branched-chain amino acid catabolism	12
Reactome	R-HSA-9865125	Loss-of-function mutations in BCKDHA or BCKDHB cause MSUD	3
Reactome	R-HSA-9865881	Complex III assembly	19
Reactome	R-HSA-9907570	Loss-of-function mutations in DLD cause MSUD3/DLDD	4
Reactome	R-HSA-9907900	Proteasome assembly	40
Reactome	R-HSA-9909396	Circadian clock	100
Reactome	R-HSA-9909438	3-Methylcrotonyl-CoA carboxylase deficiency	1
Reactome	R-HSA-9909505	Modulation of host responses by IFN-stimulated genes	15
Reactome	R-HSA-9909615	Regulation of PD-L1(CD274) Post-translational modification	72
Reactome	R-HSA-9909620	Regulation of PD-L1(CD274) translation	9
Reactome	R-HSA-9909648	Regulation of PD-L1(CD274) expression	121
Reactome	R-HSA-9909649	Regulation of PD-L1(CD274) transcription	42
Reactome	R-HSA-9912481	Branched-chain ketoacid dehydrogenase kinase deficiency	5
Reactome	R-HSA-9912529	H139Hfs13* PPM1K causes a mild variant of  MSUD	5
Reactome	R-HSA-9912633	Antigen processing: Ub, ATP-independent proteasomal degradation	13
Reactome	R-HSA-9913351	Formation of the dystrophin-glycoprotein complex (DGC)	28
Reactome	R-HSA-9913635	Strand-asynchronous mitochondrial DNA replication	8
Reactome	R-HSA-991365	Activation of GABAB receptors	36
Reactome	R-HSA-9914274	3-methylglutaconic aciduria	1
Reactome	R-HSA-9914355	Isovaleric acidemia	1
Reactome	R-HSA-9915355	Beta-ketothiolase deficiency	1
Reactome	R-HSA-9916720	Mitochondrial short-chain enoyl-CoA hydratase deficiency 1	1
Reactome	R-HSA-9916722	3-hydroxyisobutyryl-CoA hydrolase deficiency	1
Reactome	R-HSA-9917777	Epigenetic regulation by WDR5-containing histone modifying complexes	92
Reactome	R-HSA-9918432	Maturation of DENV proteins	43
Reactome	R-HSA-9918438	Defective visual phototransduction due to RDH5 loss of function	2
Reactome	R-HSA-9918440	Defective visual phototransduction due to RDH12 loss of function	1
Reactome	R-HSA-9918442	Defective visual phototransduction due to LRAT loss of function	1
Reactome	R-HSA-9918449	Defective visual phototransduction due to STRA6 loss of function	2
Reactome	R-HSA-9918454	Defective visual phototransduction due to ABCA4 loss of function	1
Reactome	R-HSA-9918476	Assembly and Release of Dengue Virus Virions	8
Reactome	R-HSA-9918481	Dengue Virus-Host Interactions	189
Reactome	R-HSA-9918485	Dengue Virus Attachment and Entry	34
Reactome	R-HSA-9918487	Dengue Virus Genome Translation and Replication	67
Reactome	R-HSA-9920588	Dengue virus activates/modulates innate and adaptive immune responses	21
Reactome	R-HSA-9920951	Dengue virus modulates apoptosis	14
Reactome	R-HSA-9924644	Developmental Lineages of the Mammary Gland	3
Reactome	R-HSA-9925563	Developmental Lineage of Pancreatic Ductal Cells	20
Reactome	R-HSA-9926550	Regulation of MITF-M-dependent genes involved in extracellular matrix, focal adhesion and epithelial-to-mesenchymal transition	11
Reactome	R-HSA-9927353	Co-inhibition by BTLA	3
Reactome	R-HSA-9927354	Co-stimulation by ICOS	9
Reactome	R-HSA-9927418	Developmental Lineage of Mammary Gland Luminal Epithelial Cells	2
Reactome	R-HSA-9927432	Developmental Lineage of Mammary Gland Myoepithelial Cells	2
Reactome	R-HSA-9929356	GSK3B-mediated proteasomal degradation of PD-L1(CD274)	39
Reactome	R-HSA-9929491	SPOP-mediated proteasomal degradation of PD-L1(CD274)	38
Reactome	R-HSA-9930044	Nuclear RNA decay	31
Reactome	R-HSA-9930449	Defective cleavage of FV variant at a.a.534	2
Reactome	R-HSA-9930479	Defective cleavage of FV variant at R334	2
Reactome	R-HSA-9930483	Defective FV causes thrombophilia	2
Reactome	R-HSA-9931269	AMPK-induced ERAD and lysosome mediated degradation of PD-L1(CD274)	47
Reactome	R-HSA-9931295	PD-L1(CD274) glycosylation and translocation to plasma membrane	18
Reactome	R-HSA-9931509	Expression of BMAL (ARNTL), CLOCK, and NPAS2	33
Reactome	R-HSA-9931510	Phosphorylated BMAL1:CLOCK (ARNTL:CLOCK) activates expression of core clock genes	22
Reactome	R-HSA-9931512	Phosphorylation of CLOCK, acetylation of BMAL1 (ARNTL) at target gene promoters	11
Reactome	R-HSA-9931521	The CRY:PER:kinase complex represses transactivation by the BMAL:CLOCK (ARNTL:CLOCK) complex	14
Reactome	R-HSA-9931529	Phosphorylation and nuclear translocation of BMAL1 (ARNTL) and CLOCK	3
Reactome	R-HSA-9931530	Phosphorylation and nuclear translocation of the CRY:PER:kinase complex	12
Reactome	R-HSA-9931929	Defective GALM causes GALAC4	1
Reactome	R-HSA-9931953	Biofilm formation	19
Reactome	R-HSA-9932298	Degradation of CRY and PER proteins	43
Reactome	R-HSA-9932444	ATP-dependent chromatin remodelers	120
Reactome	R-HSA-9932451	SWI/SNF chromatin remodelers	31
Reactome	R-HSA-9933387	RORA,B,C and NR1D1 (REV-ERBA) regulate gene expression	23
Reactome	R-HSA-9933937	Formation of the canonical BAF (cBAF) complex	17
Reactome	R-HSA-9933939	Formation of the polybromo-BAF (pBAF) complex	17
Reactome	R-HSA-9933946	Formation of the embryonic stem cell BAF (esBAF) complex	18
Reactome	R-HSA-9933947	Formation of the non-canonical BAF (ncBAF) complex	17
Reactome	R-HSA-9934037	Formation of neuronal progenitor and neuronal BAF (npBAF and nBAF)	24
Reactome	R-HSA-9935598	FXIIa, PKa-dependent activation of coagulation pathway	1
Reactome	R-HSA-9936686	Aggregated β-amyloid interacts with fibrinogen	1
Reactome	R-HSA-9936900	Aggregated β-amyloid induces FXII autocatalysis	1
Reactome	R-HSA-9937008	Mitochondrial mRNA modification	22
Reactome	R-HSA-9937080	Developmental Lineage of Multipotent Pancreatic Progenitor Cells	4
Reactome	R-HSA-9937383	Mitochondrial ribosome-associated quality control	84
Reactome	R-HSA-9937848	CHD chromatin remodelers	90
Reactome	R-HSA-9937850	NuRD complex assembly	31
Reactome	R-HSA-9938024	Somatic hypermutation of immunoglobulin genes	140
Reactome	R-HSA-9938026	Immunoglobulin maturation	204
Reactome	R-HSA-9938027	Affinity selection of immunoglobulins	204
Reactome	R-HSA-9938206	Developmental Lineage of Mammary Stem Cells	1
Reactome	R-HSA-9939291	Matriglycan biosynthesis on DAG1	11
Reactome	R-HSA-9940465	ChAHP complex assembly	7
Reactome	R-HSA-9940951	Interaction of NuRD complexes with transcription factors	27
Reactome	R-HSA-9942503	Differentiation of naive CD4+ T cells to T helper 1 cells (Th1 cells)	4
Reactome	R-HSA-9943411	CHD1 and CHD2 subfamily	44
Reactome	R-HSA-9943962	CHD6, CHD7, CHD8, CHD9 subfamily	18
Reactome	R-HSA-9943965	CHD3, CHD4, CHD5 subfamily	34
Reactome	R-HSA-9944971	Loss of Function of KMT2D in Kabuki Syndrome	5
Reactome	R-HSA-9944997	Loss of Function of KMT2D in MLL4 Complex Formation in Kabuki Syndrome	5
Reactome	R-HSA-9945266	Differentiation of T cells	70
Reactome	R-HSA-9945556	Transcriptional regulation of multiciliogenesis	21
Reactome	R-HSA-9946127	Defects of contact activation system and kallikrein-kinin system	2
Reactome	R-HSA-9948001	CASP4 inflammasome assembly	3
Reactome	R-HSA-9948299	Ribosome-associated quality control	97
Reactome	R-HSA-9953038	MPS I - Hurler syndrome (CS/DS degradation)	1
Reactome	R-HSA-9953078	MPS II - Hunter syndrome (CS/DS degradation)	1
Reactome	R-HSA-9953080	MPS VII - Sly syndrome (CS/DS degradation)	1
Reactome	R-HSA-9953097	MPS IX - Natowicz syndrome (CS/DS degradation)	1
Reactome	R-HSA-9953111	MPS IV - Morquio syndrome B (CS/DS degradation)	1
Reactome	R-HSA-9953170	GBP-mediated host defense	8
Reactome	R-HSA-9954709	Ribosome Quality Control (RQC) complex extracts and degrades nascent peptide	69
Reactome	R-HSA-9954714	PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA	51
Reactome	R-HSA-9954716	ZNF598 and the Ribosome-associated Quality Trigger (RQT) complex dissociate a ribosome stalled on a no-go mRNA	55
Reactome	R-HSA-9955298	SLC-mediated transport of organic anions	25
Reactome	R-HSA-9955698	Diseases of the urea cycle	3
Reactome	R-HSA-9956508	SLC25A15 variants cause hyperornithinemia-hyperammonemia-homocitrullinemia syndrome	1
