node_index,gene_id,gene_symbol,baseMean_primary,lfc_shrunk_primary,pvalue_primary,padj_primary,analysis_eligible_primary
6804,ENSG00000138315,OIT3,NA,NA,NA,NA,False
6805,ENSG00000138316,ADAMTS14,32.835614127261,1.68635979588567,4.70468966511658e-05,0.0005190428238436,True
6806,ENSG00000138336,TET1,430.69846460918,-0.0271864260769328,0.758595010118469,0.850343087545453,True
6807,ENSG00000138346,DNA2,35.8950205173962,0.0718792250527153,0.557888909029754,0.701593869842613,True
6808,ENSG00000138356,AOX1,188.066774341008,0.0130731197385283,0.904162752943121,0.945270136035204,True
6809,ENSG00000138363,ATIC,1203.92515035922,0.127757507134004,0.215330501747237,0.37119129940721,True
6810,ENSG00000138375,SMARCAL1,1421.15558255265,-0.0033185401509526,0.959644817798931,0.978154864531741,True
6811,ENSG00000138376,BARD1,48.439724873759,-0.161962371140264,0.167322083459964,0.311225969110185,True
6812,ENSG00000138378,STAT4,NA,NA,NA,NA,False
6813,ENSG00000138379,MSTN,NA,NA,NA,NA,False
6814,ENSG00000138380,CARF,483.687530826487,0.132207059907721,0.252958827585112,0.413660534980881,True
6815,ENSG00000138381,ASNSD1,103.691787679027,-0.307578958787937,0.0313979485989032,0.0913678851292007,True
6816,ENSG00000138382,METTL5,362.188425937471,-0.0823379215748824,0.371299010917628,0.539054329944708,True
6817,ENSG00000138385,SSB,3533.49812737404,-0.0502984206097175,0.309211286822584,0.474262238337517,True
6818,ENSG00000138386,NAB1,1410.68148137041,-0.319700159234655,0.000544056411669,0.0038699648839347,True
6819,ENSG00000138395,CDK15,NA,NA,NA,NA,False
6820,ENSG00000138398,PPIG,2605.61807038625,-0.101316240194429,0.170335076956984,0.314372046091835,True
6821,ENSG00000138399,FASTKD1,574.844113474055,-0.0546946500551811,0.524651951288314,0.675043231851982,True
6822,ENSG00000138400,MDH1B,NA,NA,NA,NA,False
6823,ENSG00000138411,HECW2,1359.6304045657,-0.631240711777603,6.19218242636117e-05,0.000649533597801,True
6824,ENSG00000138413,IDH1,2001.72418784776,0.129486628804299,0.214212569788378,0.370081434286475,True
6825,ENSG00000138430,OLA1,3373.89408143948,-0.056105439519231,0.579585325320264,0.717747601078472,True
6826,ENSG00000138433,CIR1,697.501113215491,0.0314505782402561,0.762973801442325,0.852894987178039,True
6827,ENSG00000138434,ITPRID2,1736.66220987509,-0.035281548965354,0.654108257298042,0.775001997315278,True
6828,ENSG00000138435,CHRNA1,NA,NA,NA,NA,False
6829,ENSG00000138439,FAM117B,2325.25530162977,0.316880390804941,0.0002189351133355,0.0018430702278592,True
6830,ENSG00000138442,WDR12,1517.20969119514,-0.129749125680727,0.0426074103106915,0.11483527691568,True
6831,ENSG00000138443,ABI2,3927.68363169475,0.456082154869354,1.89723560164943e-17,2.6221463914225103e-15,True
6832,ENSG00000138448,ITGAV,2318.35927114397,-0.0423005767805417,0.701074017647064,0.810022623450186,True
6833,ENSG00000138449,SLC40A1,368.035181107323,-0.420923949230781,0.0025140264552701,0.0129905138569975,True
6834,ENSG00000138459,SLC35A5,1722.64506401555,-0.0485540318039448,0.466015652243542,0.625315145446178,True
6835,ENSG00000138463,SLC49A4,2803.58313068371,-0.137373491070958,0.0116283802645843,0.0428007429287904,True
6836,ENSG00000138468,SENP7,1268.92899524071,0.192882607087563,0.0142669293951581,0.0501920739457047,True
6837,ENSG00000138483,CCDC54,NA,NA,NA,NA,False
6838,ENSG00000138495,COX17,1115.98480728681,-0.021725360367368,0.773270135488919,0.859837757188254,True
6839,ENSG00000138496,PARP9,151.385566046539,0.222208547117243,0.123233661000968,0.250451485231365,True
6840,ENSG00000138587,MNS1,80.4180067925765,-0.0377552357724341,0.752968158564881,0.846374164828895,True
6841,ENSG00000138592,USP8,3034.33226755313,-0.244803493887417,0.0001177943811388,0.0011006685970157,True
6842,ENSG00000138593,SECISBP2L,6071.81053325055,-0.454251905965909,0.001684312359566,0.0095249984470603,True
6843,ENSG00000138594,TMOD3,1128.79779373408,0.182986767358161,0.0704558378410618,0.166002823628144,True
6844,ENSG00000138600,SPPL2A,1630.11768222556,0.133603665207141,0.101062435456315,0.216793834339771,True
6845,ENSG00000138604,GLCE,1238.01489378616,0.019087241510481,0.877220612673582,0.928921751755126,True
6846,ENSG00000138606,SHF,539.237936348242,0.66369438862433,1.09103904522958e-08,3.47392356249427e-07,True
6847,ENSG00000138614,INTS14,557.070395862533,-5.09943842682845e-05,0.998865353764499,0.999183134836245,True
6848,ENSG00000138615,CILP,NA,NA,NA,NA,False
6849,ENSG00000138617,PARP16,145.095684371446,0.173531135338606,0.144049317702544,0.279930202216454,True
6850,ENSG00000138621,PPCDC,431.078519275385,-0.187196800109997,0.0240677516047573,0.0748886966682415,True
6851,ENSG00000138622,HCN4,1125.50936239721,-1.40374360487972,5.97529984145139e-06,9.3009091715265e-05,True
6852,ENSG00000138623,SEMA7A,4472.13041806244,-0.843489374758933,0.0008110714080027,0.0053212546157801,True
6853,ENSG00000138629,UBL7,1718.87646502301,-0.125024276491222,0.0189211954335144,0.062645227133602,True
6854,ENSG00000138639,ARHGAP24,1027.57031305783,-0.637391782526837,1.21357576971048e-05,0.0001701576639425,True
6855,ENSG00000138640,FAM13A,769.466086106837,-0.153562982078952,0.22117571600368,0.378161689172749,True
6856,ENSG00000138641,HERC3,4246.32596985634,-0.27783538007949,0.0320920192128489,0.0927869798282502,True
6857,ENSG00000138642,HERC6,160.54844843489,-0.0919022078985859,0.437927548777686,0.600634109157793,True
6858,ENSG00000138650,PCDH10,5543.00359237562,-0.153101755924719,0.16472367361884,0.308018085504631,True
6859,ENSG00000138653,NDST4,670.765811053542,0.0005478798085776,0.998765326353564,0.999162544507539,True
6860,ENSG00000138660,AP1AR,2446.94790030682,0.0883694586821819,0.207396222352331,0.360958665023262,True
6861,ENSG00000138663,COPS4,2940.56334899586,-0.234070352620336,5.63209171885837e-07,1.22339926680625e-05,True
6862,ENSG00000138668,HNRNPD,5643.57553164916,0.0039363423629445,0.961249528939512,0.978759336582921,True
6863,ENSG00000138669,PRKG2,588.33113195437,-1.07432928215695,2.2462613549502e-05,0.000282512290612,True
6864,ENSG00000138670,RASGEF1B,1412.61039683133,-1.27842366361321,2.64220453426086e-07,6.1998146319774e-06,True
6865,ENSG00000138674,SEC31A,2880.64824173895,-0.109440908756811,0.0398843715445528,0.109358129696063,True
6866,ENSG00000138675,FGF5,46.3764287248639,0.310675525870671,0.0491379928459074,0.127090151225798,True
6867,ENSG00000138678,GPAT3,210.650019169817,-0.632018930129308,3.22857337943625e-05,0.0003812748112034,True
6868,ENSG00000138684,IL21,NA,NA,NA,NA,False
6869,ENSG00000138685,FGF2,242.511446729663,0.300685884775506,0.0541304967851484,0.136405509429725,True
6870,ENSG00000138686,BBS7,532.218097169442,0.0158991982963394,0.868090304475934,0.922907805041785,True
6871,ENSG00000138688,BLTP1,3047.96406806255,-0.112278734402478,0.174764551807726,0.319550192778622,True
6872,ENSG00000138696,BMPR1B,915.172097271791,0.0538163164767462,0.557894592692691,0.701593869842613,True
6873,ENSG00000138698,RAP1GDS1,13695.2738079968,-0.899184714989112,1.43681634259467e-06,2.71333921033231e-05,True
6874,ENSG00000138722,MMRN1,NA,NA,NA,NA,False
6875,ENSG00000138735,PDE5A,319.206599637003,0.0904787639992194,0.457040116678263,0.617554098352226,True
6876,ENSG00000138738,PRDM5,123.130351181082,0.130707379706794,0.29211239241099,0.455509542975253,True
6877,ENSG00000138741,TRPC3,871.914164599067,-1.58750513448296,2.21010237566864e-05,0.0002793613827013,True
6878,ENSG00000138744,NAAA,756.568238733327,0.636453749300288,1.432470523305e-06,2.70920026640707e-05,True
6879,ENSG00000138750,NUP54,537.258222547444,0.0619915900395085,0.494522157954962,0.649295874370974,True
6880,ENSG00000138755,CXCL9,NA,NA,NA,NA,False
6881,ENSG00000138756,BMP2K,854.826220123053,-0.135222916857156,0.237360988217999,0.397032736908868,True
6882,ENSG00000138757,G3BP2,13857.4425128538,-0.0662423678496972,0.218951602798775,0.37583653724583,True
6883,ENSG00000138758,SEPTIN11,1927.87210059882,0.0786541861769272,0.46170495987105,0.621608908963737,True
6884,ENSG00000138759,FRAS1,496.469538964531,-0.291669216381817,0.0499053468549741,0.128539739380506,True
6885,ENSG00000138760,SCARB2,7867.88406411109,-0.13335593602403,0.153740277979095,0.29354660333127,True
6886,ENSG00000138764,CCNG2,1036.3767490414,0.166922706953877,0.121502700791952,0.247833192971194,True
6887,ENSG00000138767,CNOT6L,1463.32469815877,0.278727720856944,1.43954370414773e-05,0.0001967950126855,True
6888,ENSG00000138768,USO1,3653.36956397158,-0.228097948768919,3.88415695512046e-06,6.43866411309395e-05,True
6889,ENSG00000138769,CDKL2,1195.61281758546,0.190767542902585,0.0279093191231934,0.0838546360755861,True
6890,ENSG00000138771,SHROOM3,196.315482132882,-0.208216810359963,0.0507705925693259,0.130234905719847,True
6891,ENSG00000138772,ANXA3,534.728998883985,0.293294771892267,0.0601828860581139,0.147662925858935,True
6892,ENSG00000138777,PPA2,1214.61864415332,-0.273374356429237,0.0007094013761,0.0047891256614118,True
6893,ENSG00000138778,CENPE,34.2254582682949,0.220636085264344,0.124034484567355,0.251461097168505,True
6894,ENSG00000138780,GSTCD,216.305563934637,-0.030514341717771,0.763674056852465,0.853447514104096,True
6895,ENSG00000138785,INTS12,402.170281175427,-0.110586639452671,0.206660787548587,0.360345587827337,True
6896,ENSG00000138792,ENPEP,187.344596107702,-0.261060634530097,0.04573495445218,0.120943759912756,True
6897,ENSG00000138794,CASP6,103.579673102139,0.0870820727677636,0.48727160801493,0.643470707056255,True
6898,ENSG00000138795,LEF1,808.558822565435,-2.03863609564459,0.0002996980122307,0.002376609016284,True
6899,ENSG00000138796,HADH,974.606762297902,-0.143614938536442,0.123906398272553,0.251436039023427,True
6900,ENSG00000138798,EGF,36.6264266253395,0.0183929731357275,0.877138444432785,0.928912951804575,True
6901,ENSG00000138801,PAPSS1,2919.11561413126,-0.016342221906237,0.84695590025833,0.90965848569489,True
6902,ENSG00000138802,SEC24B,1704.48039022173,-0.0067571750327807,0.902063585329712,0.943943232606023,True
6903,ENSG00000138813,C4orf17,NA,NA,NA,NA,False
6904,ENSG00000138814,PPP3CA,18546.87479174,0.42685248306203,0.0043755808300086,0.0200187995994976,True
6905,ENSG00000138821,SLC39A8,248.700041506638,0.008105042508579,0.943926571683051,0.970051075877333,True
6906,ENSG00000138823,MTTP,480.747087335591,0.312917228989991,0.0177299395802117,0.059543244352556,True
6907,ENSG00000138829,FBN2,123.037575575388,0.0912971528617359,0.467606627438208,0.626489503208335,True
6908,ENSG00000138834,MAPK8IP3,13970.2175565336,-0.0827873941921198,0.0742435076736003,0.172822616326276,True
6909,ENSG00000138835,RGS3,1827.32900411474,-1.15671123607563,8.15800476804011e-06,0.0001209943702448,True
6910,ENSG00000138867,GUCD1,376.817935928098,-0.110448996882496,0.169704145038694,0.313877798845832,True
6911,ENSG00000138892,TTLL8,NA,NA,NA,NA,False
6912,ENSG00000138942,RNF185,1115.41067000852,-0.089086350994226,0.258789623997371,0.419073017439524,True
6913,ENSG00000138944,SHISAL1,4883.27414068369,-0.7313422265275,0.0063755630947193,0.026808912418016,True
6914,ENSG00000138964,PARVG,135.272429956409,0.782949461396257,0.0002790818078837,0.0022428191039961,True
6915,ENSG00000139044,B4GALNT3,NA,NA,NA,NA,False
6916,ENSG00000139053,PDE6H,NA,NA,NA,NA,False
6917,ENSG00000139055,ERP27,NA,NA,NA,NA,False
6918,ENSG00000139083,ETV6,521.339975233397,-0.463534790896996,0.0010006768851871,0.0063116916675016,True
6919,ENSG00000139112,GABARAPL1,18284.866142751,0.0020931571371509,0.965658835840999,0.981244312502171,True
6920,ENSG00000139116,KIF21A,8201.70793029253,-0.391363643039949,1.5252914267837998e-19,2.78023047458839e-17,True
6921,ENSG00000139117,CPNE8,315.601935651916,1.4042931106103,4.76943287721377e-11,2.5214405366589702e-09,True
6922,ENSG00000139131,YARS2,569.08493308628,-0.273078656967432,0.0002359733368079,0.001961557605442,True
6923,ENSG00000139132,FGD4,970.625321956713,0.511589806820682,7.31832715196671e-08,1.95005509725181e-06,True
6924,ENSG00000139144,PIK3C2G,32.9919186890305,-0.142600881807292,0.0350138341960572,0.0991598722548549,True
6925,ENSG00000139146,SINHCAF,40.9376954577044,0.0207853380680447,0.863115095134107,0.920033273609951,True
6926,ENSG00000139151,PLCZ1,37.4272566345542,2.0015349877325,4.253498716229821e-09,1.52410978216588e-07,True
6927,ENSG00000139154,AEBP2,2343.57570540303,0.0010246121950892,0.990056235287955,0.993964526797092,True
6928,ENSG00000139155,SLCO1C1,1854.49547237881,-0.265777105037916,0.034655009524854,0.098419532253384,True
6929,ENSG00000139160,ETFBKMT,128.626476983166,0.286648833924001,0.0427108286549419,0.115051208394347,True
6930,ENSG00000139163,ETNK1,12781.9223306681,-0.0990582419960137,0.0819675935275437,0.185314834405162,True
6931,ENSG00000139168,ZCRB1,1453.1407657888,-0.281996415170447,4.14254853010155e-05,0.000466853341067,True
6932,ENSG00000139173,TMEM117,580.001036520055,-0.453889328612929,3.48091854392755e-05,0.0004057415433454,True
6933,ENSG00000139174,PRICKLE1,1838.23195659447,-0.445297937053771,0.0104947552780983,0.0394007573530274,True
6934,ENSG00000139178,C1RL,NA,NA,NA,NA,False
6935,ENSG00000139180,NDUFA9,4284.6115779595,-0.255919807318121,0.0017754171001085,0.0099368977657002,True
6936,ENSG00000139182,CLSTN3,14082.7882549391,-0.199137442435561,0.0395880225581201,0.108799980568728,True
6937,ENSG00000139187,KLRG1,NA,NA,NA,NA,False
6938,ENSG00000139190,VAMP1,15584.5991370397,-0.910901502265936,0.0004324408811697,0.0032049551929709,True
6939,ENSG00000139192,TAPBPL,323.575797451076,0.151159249105838,0.220121568477333,0.377227001872111,True
6940,ENSG00000139193,CD27,NA,NA,NA,NA,False
6941,ENSG00000139197,PEX5,1475.38078012871,0.0020981475299828,0.981503068139646,0.989607510661563,True
6942,ENSG00000139200,PIANP,4101.8248090342,0.162519713358213,0.162253741107619,0.304713349546143,True
6943,ENSG00000139209,SLC38A4,33.4995787941542,1.68679771622441,3.89074081732639e-06,6.43866411309395e-05,True
6944,ENSG00000139211,AMIGO2,1234.26709950766,0.827453969310716,5.29978903553676e-05,0.000572149757081,True
6945,ENSG00000139218,SCAF11,2543.14562356523,-0.110752631151343,0.0333342792071095,0.0955218112526352,True
6946,ENSG00000139219,COL2A1,NA,NA,NA,NA,False
6947,ENSG00000139220,PPFIA2,2565.20758056616,0.463392957489512,0.0044414264247735,0.0202576261373122,True
6948,ENSG00000139233,LLPH,623.619029970314,-0.294502448727545,0.0030512132060767,0.0151680270722637,True
6949,ENSG00000139263,LRIG3,162.730605298581,0.0434836632214759,0.723427935556748,0.825714960114095,True
6950,ENSG00000139266,MARCHF9,774.148285501143,0.120235843910206,0.192521568712204,0.342094344404265,True
6951,ENSG00000139269,INHBE,NA,NA,NA,NA,False
6952,ENSG00000139278,GLIPR1,29.5756409411998,0.389613615373468,0.0243227619415155,0.07536520742509,True
6953,ENSG00000139287,TPH2,NA,NA,NA,NA,False
6954,ENSG00000139289,PHLDA1,354.729601745643,0.0964680518128529,0.402398650945615,0.568520313743316,True
6955,ENSG00000139291,TMEM19,1242.18620148304,0.113779080368743,0.129653423730881,0.259740540022824,True
6956,ENSG00000139292,LGR5,245.644851100548,-0.755723033024328,0.0024507099423739,0.0127471376944735,True
6957,ENSG00000139304,PTPRQ,NA,NA,NA,NA,False
6958,ENSG00000139318,DUSP6,973.771225957454,-0.122639978905282,0.285470841519914,0.448795846724495,True
6959,ENSG00000139323,POC1B,182.466355661129,0.20708786628418,0.0642362469635662,0.154888665272387,True
6960,ENSG00000139324,TMTC3,576.851574867,0.0464798918980393,0.533967376134607,0.683114513916849,True
6961,ENSG00000139329,LUM,155.167010166959,0.192942737198923,0.10029001351273,0.215439297892211,True
6962,ENSG00000139330,KERA,NA,NA,NA,NA,False
6963,ENSG00000139343,SNRPF,406.766336543001,-0.0153432631514379,0.830376080325059,0.898532217349073,True
6964,ENSG00000139344,AMDHD1,NA,NA,NA,NA,False
6965,ENSG00000139350,NEDD1,143.70545900356,-0.151858286507176,0.230974039255922,0.389770628166072,True
6966,ENSG00000139352,ASCL1,138.436848100055,0.100361122164778,0.401787049633612,0.568065058779668,True
6967,ENSG00000139354,GAS2L3,53.438544185851,-0.593726027563299,0.0044334961621935,0.0202395939135783,True
6968,ENSG00000139364,TMEM132B,3482.05862163896,0.179530751892716,0.143716760454028,0.27951045556061,True
6969,ENSG00000139370,SLC15A4,788.248556561436,0.117599095884513,0.217972277596851,0.374718061144833,True
6970,ENSG00000139372,TDG,824.170594968382,0.212201065558826,0.0014549860792463,0.0084837088171913,True
6971,ENSG00000139405,RITA1,502.079056469145,-0.192329234293969,0.0252882179125968,0.0775164310715892,True
6972,ENSG00000139410,SDSL,146.210120340831,-0.724855745473457,3.5679070180951e-06,5.97492108371866e-05,True
6973,ENSG00000139428,MMAB,986.132075507795,0.0945840682270807,0.370404061901199,0.538003451499177,True
6974,ENSG00000139433,GLTP,1834.78459956077,-0.33724996871872,0.0312673137349767,0.0911142272578317,True
6975,ENSG00000139436,GIT2,992.106426362619,0.154439361431417,0.0431277482991775,0.115901215888623,True
6976,ENSG00000139438,FAM222A,523.094348686085,-0.767881194413461,0.0001001495137387,0.0009629819834041,True
6977,ENSG00000139445,FOXN4,NA,NA,NA,NA,False
6978,ENSG00000139496,NUP58,1761.05996750585,-0.0303996267697696,0.796804884127819,0.875156320642353,True
6979,ENSG00000139505,MTMR6,5247.7655139384,-0.130872132096279,0.0302385898755777,0.0888576506694253,True
6980,ENSG00000139508,SLC46A3,296.569757527908,-0.0266005784628304,0.800596722606482,0.877787898197344,True
6981,ENSG00000139514,SLC7A1,1575.05404344283,0.100089915830348,0.323610688518012,0.489306519534869,True
6982,ENSG00000139515,PDX1,NA,NA,NA,NA,False
6983,ENSG00000139517,LNX2,159.563803736846,0.287356797918617,0.0146974661271011,0.0513757730629658,True
6984,ENSG00000139531,SUOX,417.007567323207,0.101421601606444,0.260743257663416,0.421458418150982,True
6985,ENSG00000139537,CCDC65,225.326783895532,-0.070784916141309,0.53905344681926,0.68641036758589,True
6986,ENSG00000139540,SLC39A5,NA,NA,NA,NA,False
6987,ENSG00000139546,TARBP2,335.841829840629,0.118564089014513,0.1584196519732,0.299976507507819,True
6988,ENSG00000139549,DHH,NA,NA,NA,NA,False
6989,ENSG00000139567,ACVRL1,452.256096804886,0.0049399204480168,0.965834829850376,0.981244312502171,True
6990,ENSG00000139574,NPFF,NA,NA,NA,NA,False
6991,ENSG00000139579,NABP2,1401.6709142298,0.045981459101885,0.471086907260708,0.629166404653066,True
6992,ENSG00000139597,N4BP2L1,963.828598712701,0.461973384109876,0.0002214662469312,0.0018593998582474,True
6993,ENSG00000139610,CELA1,80.2418885943575,-0.268094949646099,0.0809562977870944,0.183649954594218,True
6994,ENSG00000139613,SMARCC2,9448.75406361848,-0.0375199437053189,0.376583780176511,0.543589372578903,True
6995,ENSG00000139618,BRCA2,325.809599245503,0.310915394181823,0.0543607046547753,0.136750559275944,True
6996,ENSG00000139620,KANSL2,1420.02579068826,0.0590130560084779,0.426543625678781,0.590580986217079,True
6997,ENSG00000139624,CERS5,1304.81775272993,0.0488642821756124,0.438251113944903,0.600946822948653,True
6998,ENSG00000139625,MAP3K12,2637.56927724052,-0.0409381219169391,0.626009627333764,0.755089966718783,True
6999,ENSG00000139626,ITGB7,NA,NA,NA,NA,False
7000,ENSG00000139629,GALNT6,1041.66071332083,-0.249691155121646,0.0861684888587604,0.192459791222985,True
7001,ENSG00000139631,CSAD,589.666631858626,0.274781770394142,0.0105128082726722,0.0394449849777443,True
7002,ENSG00000139636,LMBR1L,199.786115387923,0.0014045737140085,0.989490360311543,0.993681138212109,True
7003,ENSG00000139637,MYG1,792.109554727896,-0.0157856412840465,0.837583619761875,0.903222943131707,True
7004,ENSG00000139641,ESYT1,772.231125073696,-0.592158053935162,0.0032631737473607,0.0159754520126728,True
7005,ENSG00000139644,TMBIM6,13859.3526192064,-0.0888697883656013,0.0522734242237903,0.133004826312484,True
7006,ENSG00000139645,ANKRD52,1896.93272812415,-0.278797249431869,0.0004776319001809,0.0034905150543728,True
7007,ENSG00000139648,KRT71,NA,NA,NA,NA,False
7008,ENSG00000139651,ZNF740,2428.00325638732,0.131048113821587,0.0828370694163652,0.18657922679331,True
7009,ENSG00000139668,WDFY2,989.702520783408,0.0258755029693156,0.775882177702292,0.861610154687429,True
7010,ENSG00000139679,LPAR6,139.309537992364,-0.205982319410052,0.112456596127341,0.234481908434796,True
7011,ENSG00000139684,ESD,2411.92888106274,-0.0787366049940725,0.172433883405664,0.31692254151586,True
7012,ENSG00000139687,RB1,1019.63580792924,-0.0982361024224497,0.139502711947302,0.273845108188109,True
7013,ENSG00000139697,SBNO1,3633.06265267656,-0.0404532725111026,0.66311841245375,0.782074294207691,True
7014,ENSG00000139714,MORN3,NA,NA,NA,NA,False
7015,ENSG00000139718,SETD1B,997.907908010085,0.186268297001698,0.0322405781077578,0.0930876379387673,True
7016,ENSG00000139719,VPS33A,3339.84068942462,-0.0011863396492006,0.983471621283655,0.990310225446315,True
7017,ENSG00000139722,VPS37B,295.339981544469,0.313788104240644,0.0011829820702113,0.0072078496476852,True
7018,ENSG00000139725,RHOF,973.005766874549,0.497138703553796,0.000263619174623,0.0021557466574993,True
7019,ENSG00000139726,DENR,2185.12219606363,-0.181549581492937,0.0069304903808956,0.0286075075708559,True
7020,ENSG00000139734,DIAPH3,101.36252079278,0.0549916451209368,0.655856142356102,0.776304970314951,True
7021,ENSG00000139737,SLAIN1,2673.13462902312,-0.27993241563604,0.0293829584056403,0.0870757464344342,True
7022,ENSG00000139746,RBM26,1422.29198279386,0.184246584740028,0.0113398513139497,0.0419227836494842,True
7023,ENSG00000139767,SRRM4,1123.6712016773,-0.0728432045644907,0.551110608707844,0.696514770679208,True
7024,ENSG00000139780,METTL21C,NA,NA,NA,NA,False
7025,ENSG00000139793,MBNL2,6751.88888891484,-0.106978068041937,0.135901110316337,0.268451117394153,True
7026,ENSG00000139800,ZIC5,279.316322530733,-0.0562370957332469,0.563749139411036,0.705536323624859,True
7027,ENSG00000139826,ABHD13,1339.49783196513,-0.071201209133479,0.483011315032931,0.639860260076804,True
7028,ENSG00000139832,RAB20,NA,NA,NA,NA,False
7029,ENSG00000139835,GRTP1,139.441310285485,0.160021031714527,0.225829996315813,0.383555485348986,True
7030,ENSG00000139842,CUL4A,2190.55601155331,0.0559097803746402,0.338554144502594,0.505319211669565,True
7031,ENSG00000139865,TTC6,NA,NA,NA,NA,False
7032,ENSG00000139874,SSTR1,453.281592514364,1.3157376529029,1.18106606864725e-08,3.73222812697902e-07,True
7033,ENSG00000139880,CDH24,392.092023907872,-0.0606900485423281,0.620686334611707,0.751262826524053,True
7034,ENSG00000139890,REM2,134.151093783992,0.225265879992551,0.118512274443262,0.24313289274724,True
7035,ENSG00000139899,CBLN3,NA,NA,NA,NA,False
7036,ENSG00000139908,TSSK4,NA,NA,NA,NA,False
7037,ENSG00000139910,NOVA1,3646.93805116553,-0.040654825779046,0.74904078742078,0.843693890685219,True
7038,ENSG00000139914,FITM1,NA,NA,NA,NA,False
7039,ENSG00000139915,MDGA2,1697.69211394855,-0.140057484099046,0.079651705687046,0.181661439449318,True
7040,ENSG00000139921,TMX1,2412.74085361847,0.215469336106593,0.0622826745475133,0.151558804508156,True
7041,ENSG00000139926,FRMD6,541.049972579526,0.648458900391935,1.78620506625648e-10,8.509507999359021e-09,True
7042,ENSG00000139946,PELI2,1025.20999438236,-0.081858202436846,0.479743579358044,0.637409340293282,True
7043,ENSG00000139970,RTN1,27570.4637391998,0.349361954314717,2.83129321986391e-09,1.04732867135966e-07,True
7044,ENSG00000139971,ARMH4,2010.48907881405,-0.294244632001989,0.0364496891462144,0.102190758000878,True
7045,ENSG00000139973,SYT16,1353.26788266513,0.68852809108922,3.6089630976014e-05,0.00041718684631,True
7046,ENSG00000139974,SLC38A6,188.820580188918,0.182245106955909,0.0824997412808407,0.186083078566918,True
7047,ENSG00000139977,NAA30,1735.1849973769,0.106724455716213,0.0303468906035891,0.0890926337818255,True
7048,ENSG00000139985,ADAM21,NA,NA,NA,NA,False
7049,ENSG00000139988,RDH12,53.779713419814,0.107732578640498,0.398128944299454,0.564835615618074,True
7050,ENSG00000139990,DCAF5,3032.90902369096,0.0780420060398897,0.367495468049672,0.535014527336582,True
7051,ENSG00000139998,RAB15,4109.61754884795,0.266448854041662,0.0092957500993101,0.0359078503159641,True
7052,ENSG00000140006,WDR89,76.821921280321,0.124758115100707,0.313968291727315,0.479803062582556,True
7053,ENSG00000140009,ESR2,NA,NA,NA,NA,False
7054,ENSG00000140015,KCNH5,149.904064728631,-0.823554530708216,1.24663851425346e-05,0.0001734399623204,True
7055,ENSG00000140022,STON2,1032.15644773331,0.108263519583482,0.304480654658141,0.469813911622554,True
7056,ENSG00000140025,EFCAB11,NA,NA,NA,NA,False
7057,ENSG00000140030,GPR65,NA,NA,NA,NA,False
7058,ENSG00000140043,PTGR2,948.278970666224,-0.288532468374743,0.0019310842630085,0.0106126009848771,True
7059,ENSG00000140044,JDP2,914.672170181661,-0.414907501390826,0.0022616582672857,0.0120121942684343,True
7060,ENSG00000140057,AK7,101.460227722791,-0.0332724324951865,0.634476550727734,0.760416578854841,True
7061,ENSG00000140067,FAM181A,65.6346093502127,0.0569214333050319,0.586231428836835,0.722562983190991,True
7062,ENSG00000140090,SLC24A4,199.40448133002,1.23988444518153,6.76324233166664e-06,0.0001026589060675,True
7063,ENSG00000140092,FBLN5,414.658508361155,-0.186869174891472,0.173620463733958,0.318377316091195,True
7064,ENSG00000140093,SERPINA10,NA,NA,NA,NA,False
7065,ENSG00000140104,CLBA1,318.527536883743,0.57465509388695,3.0818303474628e-09,1.13003441049678e-07,True
7066,ENSG00000140105,WARS1,3344.50251559917,-0.225900727538989,0.0003549043955966,0.0027208461264633,True
7067,ENSG00000140107,SLC25A47,102.778775212745,0.112228028501916,0.372232704738953,0.539786778219971,True
7068,ENSG00000140157,NIPA2,750.545458852026,-0.0283713251946506,0.732982087199239,0.832690426402749,True
7069,ENSG00000140199,SLC12A6,2576.53531839763,-0.120847028792202,0.0135628486601317,0.0482545820646328,True
7070,ENSG00000140254,DUOXA1,NA,NA,NA,NA,False
7071,ENSG00000140262,TCF12,1765.14769889187,0.171162330693814,0.0933926596594954,0.204598411520201,True
7072,ENSG00000140263,SORD,799.594155486696,-0.102364731349103,0.250801062133036,0.411147674458706,True
7073,ENSG00000140265,ZSCAN29,383.020816394578,-0.199573585498168,0.0359979473138839,0.101217568380666,True
7074,ENSG00000140274,DUOXA2,NA,NA,NA,NA,False
7075,ENSG00000140279,DUOX2,NA,NA,NA,NA,False
7076,ENSG00000140280,LYSMD2,1372.57053336344,-0.0277193935041256,0.651763888210712,0.773120523164554,True
7077,ENSG00000140284,SLC27A2,312.233207882154,-0.0060100540307605,0.95451994789951,0.976011149505553,True
7078,ENSG00000140285,FGF7,34.346321928637,0.0079589102762878,0.947333149434513,0.972144991876458,True
7079,ENSG00000140287,HDC,392.180204507728,0.105133982702348,0.0334803330783742,0.0958093627137003,True
7080,ENSG00000140297,GCNT3,NA,NA,NA,NA,False
7081,ENSG00000140299,BNIP2,875.00193833097,0.239558451105392,0.015207619590782,0.0527194684656188,True
7082,ENSG00000140307,GTF2A2,748.286942271074,-0.159908391204649,0.0397863926636394,0.1091608770791,True
7083,ENSG00000140319,SRP14,2694.4746409058,0.1599073442806,0.0323874948150811,0.0934474701283034,True
