source_node_index,target_node_index,source_gene_id,target_gene_id,weight,combined_score,source_edge_multiplicity
61,1658,ENSG00000004897,ENSG00000089053,0.999,999,2
61,1836,ENSG00000004897,ENSG00000094880,0.999,999,2
61,2044,ENSG00000004897,ENSG00000100307,0.72,720,2
61,2784,ENSG00000004897,ENSG00000105325,0.998,998,2
61,3577,ENSG00000004897,ENSG00000111752,0.9,900,2
61,3611,ENSG00000004897,ENSG00000112029,0.928,928,2
61,4269,ENSG00000004897,ENSG00000117399,0.999,999,2
61,4311,ENSG00000004897,ENSG00000117650,0.971,971,2
61,4526,ENSG00000004897,ENSG00000119950,0.734,734,2
61,4674,ENSG00000004897,ENSG00000121481,0.9,900,2
61,5459,ENSG00000004897,ENSG00000129055,0.997,997,2
61,5562,ENSG00000004897,ENSG00000130177,0.999,999,2
61,6079,ENSG00000004897,ENSG00000134057,0.861,861,2
61,6174,ENSG00000004897,ENSG00000134686,0.9,900,2
61,6811,ENSG00000004897,ENSG00000138376,0.9,900,2
61,6995,ENSG00000004897,ENSG00000139618,0.72,720,2
61,7012,ENSG00000004897,ENSG00000139687,0.716,716,2
61,7261,ENSG00000004897,ENSG00000141552,0.997,997,2
61,7268,ENSG00000004897,ENSG00000141570,0.9,900,2
61,7273,ENSG00000004897,ENSG00000141582,0.9,900,2
61,8315,ENSG00000004897,ENSG00000150991,0.895,895,2
61,8556,ENSG00000004897,ENSG00000153107,0.999,999,2
61,8684,ENSG00000004897,ENSG00000154473,0.861,861,2
61,8724,ENSG00000004897,ENSG00000154889,0.95,950,2
61,8856,ENSG00000004897,ENSG00000156374,0.9,900,2
61,8916,ENSG00000004897,ENSG00000156970,0.994,994,2
61,9029,ENSG00000004897,ENSG00000158019,0.9,900,2
61,9932,ENSG00000004897,ENSG00000164109,0.971,971,2
61,9952,ENSG00000004897,ENSG00000164162,0.999,999,2
61,9987,ENSG00000004897,ENSG00000164287,0.759,759,2
61,10429,ENSG00000004897,ENSG00000166295,0.998,998,2
61,10547,ENSG00000004897,ENSG00000166851,0.718,718,2
61,10850,ENSG00000004897,ENSG00000168283,0.9,900,2
61,11183,ENSG00000004897,ENSG00000170142,0.8,800,2
61,11214,ENSG00000004897,ENSG00000170315,0.895,895,2
61,11795,ENSG00000004897,ENSG00000173889,0.9,900,2
61,11797,ENSG00000004897,ENSG00000173894,0.9,900,2
61,11956,ENSG00000004897,ENSG00000175063,0.979,979,2
61,12130,ENSG00000004897,ENSG00000176248,0.997,997,2
61,12140,ENSG00000004897,ENSG00000176386,0.998,998,2
61,12999,ENSG00000004897,ENSG00000183337,0.9,900,2
61,13984,ENSG00000004897,ENSG00000196510,0.997,997,2
61,14115,ENSG00000004897,ENSG00000197323,0.734,734,2
61,14560,ENSG00000004897,ENSG00000204227,0.9,900,2
61,15595,ENSG00000004897,ENSG00000277258,0.9,900,2
62,436,ENSG00000004939,ENSG00000029534,0.995,995,2
62,3619,ENSG00000004939,ENSG00000112077,0.84,840,2
62,7750,ENSG00000004939,ENSG00000145362,0.866,866,2
62,8336,ENSG00000004939,ENSG00000151150,0.891,891,2
62,10576,ENSG00000004939,ENSG00000166947,0.905,905,2
62,15179,ENSG00000004939,ENSG00000240583,0.832,832,2
65,290,ENSG00000004975,ENSG00000012211,0.913,913,2
65,352,ENSG00000004975,ENSG00000018408,0.926,926,2
65,1006,ENSG00000004975,ENSG00000070018,0.96,960,2
65,1040,ENSG00000004975,ENSG00000070770,0.901,901,2
65,2128,ENSG00000004975,ENSG00000100592,0.947,947,2
65,2477,ENSG00000004975,ENSG00000102981,0.928,928,2
65,2501,ENSG00000004975,ENSG00000103126,0.999,999,2
65,3085,ENSG00000004975,ENSG00000107404,0.979,979,2
65,3868,ENSG00000004975,ENSG00000114251,0.8,800,2
65,3988,ENSG00000004975,ENSG00000115266,0.9,900,2
65,4458,ENSG00000004975,ENSG00000119509,0.902,902,2
65,6218,ENSG00000004975,ENSG00000134982,0.94,940,2
65,6650,ENSG00000004975,ENSG00000137486,0.867,867,2
65,6685,ENSG00000004975,ENSG00000137699,0.804,804,2
65,6933,ENSG00000004975,ENSG00000139174,0.935,935,2
65,7244,ENSG00000004975,ENSG00000141480,0.943,943,2
65,7260,ENSG00000004975,ENSG00000141551,0.825,825,2
65,7850,ENSG00000004975,ENSG00000146122,0.907,907,2
65,9377,ENSG00000004975,ENSG00000161202,0.982,982,2
65,9573,ENSG00000004975,ENSG00000162738,0.957,957,2
65,9682,ENSG00000004975,ENSG00000163251,0.774,774,2
65,9788,ENSG00000004975,ENSG00000163637,0.913,913,2
65,10132,ENSG00000004975,ENSG00000164930,0.707,707,2
65,10271,ENSG00000004975,ENSG00000165617,0.96,960,2
65,10547,ENSG00000004975,ENSG00000166851,0.872,872,2
65,10922,ENSG00000004975,ENSG00000168646,0.93,930,2
65,11697,ENSG00000004975,ENSG00000173218,0.973,973,2
65,11916,ENSG00000004975,ENSG00000174804,0.845,845,2
65,12724,ENSG00000004975,ENSG00000181274,0.9,900,2
65,13447,ENSG00000004975,ENSG00000186153,0.717,717,2
65,14609,ENSG00000004975,ENSG00000204435,0.912,912,2
65,14877,ENSG00000004975,ENSG00000213923,0.912,912,2
65,15610,ENSG00000004975,ENSG00000278224,0.913,913,2
67,520,ENSG00000005007,ENSG00000040341,0.765,765,2
67,1019,ENSG00000005007,ENSG00000070366,0.992,992,2
67,1816,ENSG00000005007,ENSG00000092847,0.752,752,2
67,2537,ENSG00000005007,ENSG00000103342,0.853,853,2
67,2782,ENSG00000005007,ENSG00000105321,0.9,900,2
67,2881,ENSG00000005007,ENSG00000105771,0.875,875,2
67,3177,ENSG00000005007,ENSG00000108349,0.981,981,2
67,3672,ENSG00000005007,ENSG00000112339,0.935,935,2
67,3862,ENSG00000005007,ENSG00000114127,0.742,742,2
67,3895,ENSG00000005007,ENSG00000114503,0.827,827,2
67,3937,ENSG00000005007,ENSG00000114867,0.936,936,2
67,4185,ENSG00000005007,ENSG00000116698,0.998,998,2
67,4607,ENSG00000005007,ENSG00000120705,0.873,873,2
67,4899,ENSG00000005007,ENSG00000123908,0.905,905,2
67,5027,ENSG00000005007,ENSG00000124795,0.734,734,2
67,5059,ENSG00000005007,ENSG00000125351,0.995,995,2
67,6005,ENSG00000005007,ENSG00000133226,0.734,734,2
67,6569,ENSG00000005007,ENSG00000136937,0.922,922,2
67,7819,ENSG00000005007,ENSG00000145907,0.877,877,2
67,8346,ENSG00000005007,ENSG00000151247,0.702,702,2
67,8369,ENSG00000005007,ENSG00000151461,0.999,999,2
67,8766,ENSG00000005007,ENSG00000155363,0.783,783,2
67,8933,ENSG00000005007,ENSG00000157106,0.999,999,2
67,9320,ENSG00000005007,ENSG00000160710,0.959,959,2
67,9468,ENSG00000005007,ENSG00000162231,0.734,734,2
67,9486,ENSG00000005007,ENSG00000162385,0.96,960,2
67,9875,ENSG00000005007,ENSG00000163950,0.925,925,2
67,10665,ENSG00000005007,ENSG00000167447,0.863,863,2
67,11000,ENSG00000005007,ENSG00000169062,0.999,999,2
67,11247,ENSG00000005007,ENSG00000170473,0.9,900,2
67,13874,ENSG00000005007,ENSG00000189266,0.755,755,2
67,14480,ENSG00000005007,ENSG00000198952,0.998,998,2
67,14756,ENSG00000005007,ENSG00000205937,0.796,796,2
67,15541,ENSG00000005007,ENSG00000272886,0.807,807,2
68,1436,ENSG00000005020,ENSG00000082074,0.846,846,2
68,3980,ENSG00000005020,ENSG00000115232,0.9,900,2
68,8258,ENSG00000005020,ENSG00000150093,0.9,900,2
68,9402,ENSG00000005020,ENSG00000161638,0.9,900,2
69,382,ENSG00000005022,ENSG00000021852,0.72,720,2
69,441,ENSG00000005022,ENSG00000030110,0.72,720,2
69,513,ENSG00000005022,ENSG00000039537,0.72,720,2
69,1329,ENSG00000005022,ENSG00000078668,0.944,944,2
69,1582,ENSG00000005022,ENSG00000087088,0.72,720,2
69,1669,ENSG00000005022,ENSG00000089163,0.732,732,2
69,2041,ENSG00000005022,ENSG00000100300,0.912,912,2
69,2710,ENSG00000005022,ENSG00000104884,0.9,900,2
69,3162,ENSG00000005022,ENSG00000108179,0.912,912,2
69,3735,ENSG00000005022,ENSG00000112936,0.72,720,2
69,3812,ENSG00000005022,ENSG00000113600,0.72,720,2
69,4585,ENSG00000005022,ENSG00000120509,0.72,720,2
69,5599,ENSG00000005022,ENSG00000130396,0.72,720,2
69,6724,ENSG00000005022,ENSG00000137845,0.72,720,2
69,7587,ENSG00000005022,ENSG00000144021,0.99,990,2
69,8375,ENSG00000005022,ENSG00000151475,0.9,900,2
69,8411,ENSG00000005022,ENSG00000151729,0.975,975,2
69,8752,ENSG00000005022,ENSG00000155229,0.991,991,2
69,8938,ENSG00000005022,ENSG00000157131,0.72,720,2
69,9072,ENSG00000005022,ENSG00000158457,0.72,720,2
69,10279,ENSG00000005022,ENSG00000165637,0.97,970,2
69,10504,ENSG00000005022,ENSG00000166595,0.99,990,2
69,10514,ENSG00000005022,ENSG00000166689,0.72,720,2
69,11421,ENSG00000005022,ENSG00000171497,0.904,904,2
69,11474,ENSG00000005022,ENSG00000171791,0.72,720,2
69,11822,ENSG00000005022,ENSG00000174059,0.72,720,2
69,14224,ENSG00000005022,ENSG00000197912,0.72,720,2
69,14846,ENSG00000005022,ENSG00000213585,0.975,975,2
70,622,ENSG00000005059,ENSG00000050393,0.981,981,2
70,3113,ENSG00000005059,ENSG00000107745,0.998,998,2
70,8815,ENSG00000005059,ENSG00000155970,0.972,972,2
70,8821,ENSG00000005059,ENSG00000156026,0.964,964,2
70,10247,ENSG00000005059,ENSG00000165487,0.998,998,2
70,12979,ENSG00000005059,ENSG00000183172,0.998,998,2
71,8309,ENSG00000005073,ENSG00000150907,0.796,796,2
72,1748,ENSG00000005100,ENSG00000091106,0.72,720,2
72,2556,ENSG00000005100,ENSG00000103490,0.9,900,2
72,2659,ENSG00000005100,ENSG00000104518,0.72,720,2
72,9563,ENSG00000005100,ENSG00000162711,0.997,997,2
72,9761,ENSG00000005100,ENSG00000163568,0.9,900,2
72,11927,ENSG00000005100,ENSG00000174885,0.9,900,2
75,516,ENSG00000005156,ENSG00000039650,0.958,958,2
75,1027,ENSG00000005156,ENSG00000070501,0.996,996,2
75,1123,ENSG00000005156,ENSG00000073050,0.999,999,2
75,1348,ENSG00000005156,ENSG00000079246,0.886,886,2
75,2167,ENSG00000005156,ENSG00000100823,0.751,751,2
75,5504,ENSG00000005156,ENSG00000129484,0.928,928,2
75,7553,ENSG00000005156,ENSG00000143799,0.975,975,2
75,9416,ENSG00000005156,ENSG00000161800,0.733,733,2
75,13962,ENSG00000005156,ENSG00000196419,0.964,964,2
76,1399,ENSG00000005175,ENSG00000080824,0.957,957,2
76,1626,ENSG00000005175,ENSG00000088356,0.926,926,2
76,1883,ENSG00000005175,ENSG00000096384,0.976,976,2
76,1925,ENSG00000005175,ENSG00000099817,0.925,925,2
76,2705,ENSG00000005175,ENSG00000104872,0.999,999,2
76,2756,ENSG00000005175,ENSG00000105176,0.84,840,2
76,5244,ENSG00000005175,ENSG00000126756,0.939,939,2
76,6987,ENSG00000005175,ENSG00000139546,0.9,900,2
76,7445,ENSG00000005175,ENSG00000143256,0.905,905,2
76,12067,ENSG00000005175,ENSG00000175792,0.999,999,2
76,12982,ENSG00000005175,ENSG00000183207,0.999,999,2
76,14559,ENSG00000005175,ENSG00000204220,0.908,908,2
76,15247,ENSG00000005175,ENSG00000243667,0.964,964,2
78,1352,ENSG00000005189,ENSG00000079313,0.9,900,2
79,3149,ENSG00000005194,ENSG00000108010,0.792,792,2
79,13764,ENSG00000005194,ENSG00000188566,0.987,987,2
82,1845,ENSG00000005243,ENSG00000095139,0.945,945,2
82,2856,ENSG00000005243,ENSG00000105669,0.945,945,2
82,3534,ENSG00000005243,ENSG00000111481,0.918,918,2
82,4739,ENSG00000005243,ENSG00000122218,0.98,980,2
82,5461,ENSG00000005243,ENSG00000129083,0.945,945,2
82,6217,ENSG00000005243,ENSG00000134970,0.9,900,2
82,7323,ENSG00000005243,ENSG00000142186,0.9,900,2
82,9091,ENSG00000005243,ENSG00000158623,0.941,941,2
82,10493,ENSG00000005243,ENSG00000166557,0.72,720,2
82,12762,ENSG00000005243,ENSG00000181744,0.9,900,2
82,12771,ENSG00000005243,ENSG00000181789,0.949,949,2
82,13174,ENSG00000005243,ENSG00000184432,0.98,980,2
83,1082,ENSG00000005249,ENSG00000072062,0.983,983,2
83,3264,ENSG00000005249,ENSG00000108946,0.939,939,2
83,3871,ENSG00000005249,ENSG00000114302,0.974,974,2
83,4645,ENSG00000005249,ENSG00000121057,0.736,736,2
83,5343,ENSG00000005249,ENSG00000127914,0.709,709,2
83,7393,ENSG00000005249,ENSG00000142875,0.982,982,2
83,13098,ENSG00000005249,ENSG00000183943,0.834,834,2
83,13716,ENSG00000005249,ENSG00000188191,0.948,948,2
84,263,ENSG00000005302,ENSG00000011258,0.9,900,2
84,409,ENSG00000005302,ENSG00000025293,0.72,720,2
84,1060,ENSG00000005302,ENSG00000071243,0.911,911,2
84,1219,ENSG00000005302,ENSG00000075624,0.9,900,2
84,2234,ENSG00000005302,ENSG00000101189,0.853,853,2
84,2562,ENSG00000005302,ENSG00000103510,0.968,968,2
84,3741,ENSG00000005302,ENSG00000112983,0.9,900,2
84,3946,ENSG00000005302,ENSG00000114982,0.72,720,2
84,4097,ENSG00000005302,ENSG00000115966,0.72,720,2
84,4544,ENSG00000005302,ENSG00000120071,0.72,720,2
84,4592,ENSG00000005302,ENSG00000120616,0.903,903,2
84,5298,ENSG00000005302,ENSG00000127337,0.906,906,2
84,6402,ENSG00000005302,ENSG00000135999,0.729,729,2
84,6485,ENSG00000005302,ENSG00000136518,0.91,910,2
84,6996,ENSG00000005302,ENSG00000139620,0.72,720,2
84,7957,ENSG00000005302,ENSG00000147162,0.72,720,2
84,9670,ENSG00000005302,ENSG00000163159,0.72,720,2
84,9852,ENSG00000005302,ENSG00000163875,0.926,926,2
84,11601,ENSG00000005302,ENSG00000172534,0.72,720,2
84,11663,ENSG00000005302,ENSG00000172977,0.917,917,2
84,11889,ENSG00000005302,ENSG00000174579,0.999,999,2
84,12067,ENSG00000005302,ENSG00000175792,0.913,913,2
84,12349,ENSG00000005302,ENSG00000178028,0.903,903,2
84,12982,ENSG00000005302,ENSG00000183207,0.916,916,2
84,13018,ENSG00000005302,ENSG00000183495,0.9,900,2
84,13656,ENSG00000005302,ENSG00000187778,0.72,720,2
84,13823,ENSG00000005302,ENSG00000188895,0.997,997,2
84,13949,ENSG00000005302,ENSG00000196363,0.72,720,2
84,13951,ENSG00000005302,ENSG00000196367,0.912,912,2
85,164,ENSG00000005339,ENSG00000007372,0.826,826,2
85,285,ENSG00000005339,ENSG00000012048,0.831,831,2
85,750,ENSG00000005339,ENSG00000060566,0.8,800,2
85,827,ENSG00000005339,ENSG00000064835,0.734,734,2
85,1067,ENSG00000005339,ENSG00000071564,0.754,754,2
85,1296,ENSG00000005339,ENSG00000077782,0.753,753,2
85,1389,ENSG00000005339,ENSG00000080603,0.75,750,2
85,1409,ENSG00000005339,ENSG00000081059,0.9,900,2
85,1504,ENSG00000005339,ENSG00000084676,0.999,999,2
85,1778,ENSG00000005339,ENSG00000091831,0.938,938,2
85,2078,ENSG00000005339,ENSG00000100393,0.998,998,2
85,2134,ENSG00000005339,ENSG00000100603,0.8,800,2
85,2142,ENSG00000005339,ENSG00000100644,0.999,999,2
85,2163,ENSG00000005339,ENSG00000100811,0.908,908,2
85,2207,ENSG00000005339,ENSG00000101076,0.823,823,2
85,3064,ENSG00000005339,ENSG00000107175,0.8,800,2
85,3237,ENSG00000005339,ENSG00000108773,0.9,900,2
85,3307,ENSG00000005339,ENSG00000109320,0.785,785,2
85,3392,ENSG00000005339,ENSG00000110092,0.963,963,2
85,3863,ENSG00000005339,ENSG00000114166,0.997,997,2
85,4017,ENSG00000005339,ENSG00000115415,0.996,996,2
85,4097,ENSG00000005339,ENSG00000115966,0.968,968,2
85,4105,ENSG00000005339,ENSG00000116016,0.978,978,2
85,4107,ENSG00000005339,ENSG00000116030,0.992,992,2
85,4112,ENSG00000005339,ENSG00000116044,0.845,845,2
85,4312,ENSG00000005339,ENSG00000117676,0.755,755,2
85,4335,ENSG00000005339,ENSG00000118058,0.967,967,2
85,4353,ENSG00000005339,ENSG00000118260,0.999,999,2
85,4379,ENSG00000005339,ENSG00000118513,0.996,996,2
85,4394,ENSG00000005339,ENSG00000118689,0.985,985,2
85,4614,ENSG00000005339,ENSG00000120738,0.718,718,2
85,4804,ENSG00000005339,ENSG00000122877,0.9,900,2
85,4923,ENSG00000005339,ENSG00000124151,0.999,999,2
85,5030,ENSG00000005339,ENSG00000124813,0.703,703,2
85,5167,ENSG00000005339,ENSG00000125931,0.748,748,2
85,5222,ENSG00000005339,ENSG00000126456,0.998,998,2
85,5232,ENSG00000005339,ENSG00000126561,0.907,907,2
85,5329,ENSG00000005339,ENSG00000127616,0.853,853,2
85,5376,ENSG00000005339,ENSG00000128272,0.966,966,2
85,5795,ENSG00000005339,ENSG00000131759,0.711,711,2
85,5838,ENSG00000005339,ENSG00000132170,0.992,992,2
85,5884,ENSG00000005339,ENSG00000132475,0.9,900,2
85,6049,ENSG00000005339,ENSG00000133794,0.972,972,2
85,6199,ENSG00000005339,ENSG00000134852,0.963,963,2
85,6898,ENSG00000005339,ENSG00000138795,0.927,927,2
85,7071,ENSG00000005339,ENSG00000140262,0.926,926,2
85,7096,ENSG00000005339,ENSG00000140396,0.978,978,2
85,7252,ENSG00000005339,ENSG00000141510,0.999,999,2
85,7279,ENSG00000005339,ENSG00000141646,0.836,836,2
85,7346,ENSG00000005339,ENSG00000142453,0.822,822,2
85,7489,ENSG00000005339,ENSG00000143437,0.943,943,2
85,7521,ENSG00000005339,ENSG00000143578,0.8,800,2
85,7902,ENSG00000005339,ENSG00000146592,0.812,812,2
85,8123,ENSG00000005339,ENSG00000148737,0.947,947,2
85,8309,ENSG00000005339,ENSG00000150907,0.965,965,2
85,8468,ENSG00000005339,ENSG00000152284,0.9,900,2
85,8988,ENSG00000005339,ENSG00000157613,0.8,800,2
85,9158,ENSG00000005339,ENSG00000159216,0.953,953,2
85,9324,ENSG00000005339,ENSG00000160741,0.971,971,2
85,9366,ENSG00000005339,ENSG00000161021,0.869,869,2
85,10029,ENSG00000005339,ENSG00000164442,0.993,993,2
85,10578,ENSG00000005339,ENSG00000166949,0.967,967,2
85,10804,ENSG00000005339,ENSG00000168036,0.994,994,2
85,10829,ENSG00000005339,ENSG00000168148,0.946,946,2
85,10833,ENSG00000005339,ENSG00000168214,0.824,824,2
85,11003,ENSG00000005339,ENSG00000169083,0.829,829,2
85,11220,ENSG00000005339,ENSG00000170345,0.82,820,2
85,11264,ENSG00000005339,ENSG00000170558,0.906,906,2
85,11269,ENSG00000005339,ENSG00000170581,0.987,987,2
85,11671,ENSG00000005339,ENSG00000173039,0.996,996,2
85,11778,ENSG00000005339,ENSG00000173757,0.718,718,2
85,12013,ENSG00000005339,ENSG00000175387,0.929,929,2
85,12305,ENSG00000005339,ENSG00000177606,0.964,964,2
85,12518,ENSG00000005339,ENSG00000179388,0.903,903,2
85,12816,ENSG00000005339,ENSG00000182158,0.8,800,2
85,13168,ENSG00000005339,ENSG00000184384,0.874,874,2
85,13183,ENSG00000005339,ENSG00000184481,0.962,962,2
85,13345,ENSG00000005339,ENSG00000185507,0.895,895,2
85,13357,ENSG00000005339,ENSG00000185591,0.973,973,2
85,13478,ENSG00000005339,ENSG00000186350,0.953,953,2
85,13925,ENSG00000005339,ENSG00000196208,0.8,800,2
85,14004,ENSG00000005339,ENSG00000196628,0.9,900,2
85,14031,ENSG00000005339,ENSG00000196782,0.825,825,2
85,14086,ENSG00000005339,ENSG00000197122,0.888,888,2
85,14126,ENSG00000005339,ENSG00000197386,0.982,982,2
85,14348,ENSG00000005339,ENSG00000198646,0.849,849,2
86,1371,ENSG00000005379,ENSG00000079841,0.825,825,2
86,2041,ENSG00000005379,ENSG00000100300,0.943,943,2
86,14371,ENSG00000005379,ENSG00000198722,0.8,800,2
87,291,ENSG00000005381,ENSG00000012223,0.986,986,2
87,571,ENSG00000005381,ENSG00000047457,0.935,935,2
87,1714,ENSG00000005381,ENSG00000090382,0.844,844,2
87,2099,ENSG00000005381,ENSG00000100448,0.982,982,2
87,2192,ENSG00000005381,ENSG00000100985,0.89,890,2
87,2295,ENSG00000005381,ENSG00000101425,0.953,953,2
87,4339,ENSG00000005381,ENSG00000118137,0.822,822,2
87,5884,ENSG00000005381,ENSG00000132475,0.742,742,2
87,9661,ENSG00000005381,ENSG00000163131,0.94,940,2
87,9901,ENSG00000005381,ENSG00000164047,0.915,915,2
87,10829,ENSG00000005381,ENSG00000168148,0.731,731,2
87,13961,ENSG00000005381,ENSG00000196415,0.987,987,2
87,14158,ENSG00000005381,ENSG00000197561,0.984,984,2
88,469,ENSG00000005421,ENSG00000034693,0.72,720,2
88,1503,ENSG00000005421,ENSG00000084674,0.788,788,2
88,1770,ENSG00000005421,ENSG00000091583,0.72,720,2
88,2189,ENSG00000005421,ENSG00000100979,0.72,720,2
88,2893,ENSG00000005421,ENSG00000105852,0.906,906,2
88,3403,ENSG00000005421,ENSG00000110243,0.72,720,2
88,3404,ENSG00000005421,ENSG00000110244,0.739,739,2
88,4103,ENSG00000005421,ENSG00000116005,0.72,720,2
88,4339,ENSG00000005421,ENSG00000118137,0.993,993,2
88,4628,ENSG00000005421,ENSG00000120885,0.984,984,2
88,5566,ENSG00000005421,ENSG00000130203,0.867,867,2
88,5568,ENSG00000005421,ENSG00000130208,0.806,806,2
88,5807,ENSG00000005421,ENSG00000131871,0.72,720,2
88,7325,ENSG00000005421,ENSG00000142192,0.72,720,2
88,7842,ENSG00000005421,ENSG00000146070,0.752,752,2
88,9124,ENSG00000005421,ENSG00000158874,0.848,848,2
88,14613,ENSG00000005421,ENSG00000204444,0.72,720,2
88,14833,ENSG00000005421,ENSG00000213398,0.725,725,2
88,15117,ENSG00000005421,ENSG00000234906,0.72,720,2
89,1988,ENSG00000005436,ENSG00000100109,0.959,959,2
89,3329,ENSG00000005436,ENSG00000109606,0.958,958,2
89,4304,ENSG00000005436,ENSG00000117614,0.911,911,2
89,6604,ENSG00000005436,ENSG00000137168,0.86,860,2
89,8478,ENSG00000005436,ENSG00000152404,0.8,800,2
89,10882,ENSG00000005436,ENSG00000168438,0.8,800,2
93,5884,ENSG00000005483,ENSG00000132475,0.9,900,2
93,10829,ENSG00000005483,ENSG00000168148,0.9,900,2
93,13622,ENSG00000005483,ENSG00000187555,0.746,746,2
97,3802,ENSG00000005810,ENSG00000113558,0.764,764,2
97,5772,ENSG00000005810,ENSG00000131508,0.918,918,2
97,6577,ENSG00000005810,ENSG00000136997,0.797,797,2
97,7579,ENSG00000005810,ENSG00000143947,0.9,900,2
97,8315,ENSG00000005810,ENSG00000150991,0.9,900,2
97,11214,ENSG00000005810,ENSG00000170315,0.9,900,2
97,11817,ENSG00000005810,ENSG00000174013,0.964,964,2
97,15019,ENSG00000005810,ENSG00000221983,0.9,900,2
98,200,ENSG00000005812,ENSG00000008405,0.996,996,2
98,684,ENSG00000005812,ENSG00000055130,0.894,894,2
98,3802,ENSG00000005812,ENSG00000113558,0.979,979,2
98,4685,ENSG00000005812,ENSG00000121671,0.985,985,2
99,101,ENSG00000005844,ENSG00000005884,0.9,900,2
99,1300,ENSG00000005844,ENSG00000077943,0.72,720,2
99,1458,ENSG00000005844,ENSG00000082781,0.905,905,2
99,1711,ENSG00000005844,ENSG00000090339,0.999,999,2
99,2794,ENSG00000005844,ENSG00000105371,0.794,794,2
99,2798,ENSG00000005844,ENSG00000105376,0.995,995,2
99,2895,ENSG00000005844,ENSG00000105855,0.905,905,2
99,3222,ENSG00000005844,ENSG00000108622,0.998,998,2
99,3978,ENSG00000005844,ENSG00000115221,0.905,905,2
99,3980,ENSG00000005844,ENSG00000115232,0.92,920,2
99,5882,ENSG00000005844,ENSG00000132470,0.737,737,2
99,6709,ENSG00000005844,ENSG00000137809,0.9,900,2
99,6832,ENSG00000005844,ENSG00000138448,0.9,900,2
99,6999,ENSG00000005844,ENSG00000139626,0.905,905,2
99,7142,ENSG00000005844,ENSG00000140678,0.919,919,2
99,7418,ENSG00000005844,ENSG00000143127,0.9,900,2
99,8258,ENSG00000005844,ENSG00000150093,0.905,905,2
99,9104,ENSG00000005844,ENSG00000158769,0.993,993,2
99,9402,ENSG00000005844,ENSG00000161638,0.92,920,2
99,9557,ENSG00000005844,ENSG00000162692,0.979,979,2
99,9958,ENSG00000005844,ENSG00000164171,0.9,900,2
99,9985,ENSG00000005844,ENSG00000164283,0.821,821,2
99,11141,ENSG00000005844,ENSG00000169896,0.991,991,2
99,14882,ENSG00000005844,ENSG00000213949,0.9,900,2
99,15428,ENSG00000005844,ENSG00000259207,0.905,905,2
100,1754,ENSG00000005882,ENSG00000091140,0.72,720,2
100,3419,ENSG00000005882,ENSG00000110435,0.807,807,2
100,8300,ENSG00000005882,ENSG00000150768,0.896,896,2
100,8465,ENSG00000005882,ENSG00000152256,0.915,915,2
100,10853,ENSG00000005882,ENSG00000168291,0.903,903,2
101,232,ENSG00000005884,ENSG00000010278,0.881,881,2
101,1300,ENSG00000005884,ENSG00000077943,0.72,720,2
101,1458,ENSG00000005884,ENSG00000082781,0.958,958,2
101,1760,ENSG00000005884,ENSG00000091409,0.799,799,2
101,2895,ENSG00000005884,ENSG00000105855,0.905,905,2
101,3978,ENSG00000005884,ENSG00000115221,0.927,927,2
101,3980,ENSG00000005884,ENSG00000115232,0.915,915,2
101,4016,ENSG00000005884,ENSG00000115414,0.973,973,2
